,new_V1,new_V2,new_V3
34118,0.3247624,4.785218,12.08255
34119,0.08072133,3.7752697,-1.3856155
34120,-22.77487,-7.181805,2.014468
34121,0.7383137,9.302559,-17.505543
34122,-10.586967,4.5615883,-1.0366482
34123,-8.925062,-2.678863,-14.623855
34124,-3.495161,4.927727,6.803211
34125,-8.129914,-14.735633,-9.3140955
34126,-0.30263737,15.727263,-16.256697
34127,-1.4860221,17.507711,13.238344
34128,-15.190179,14.744147,-4.5467296
34129,0.35001493,-11.255125,11.83844
34130,-2.3816273,-1.0100133,1.0844008
34131,-9.9880705,4.071337,0.71812814
34132,14.501665,2.2441964,-8.0281105
34133,-7.258387,16.357645,0.9904348
34134,-0.3026573,15.727439,-16.256605
34135,-6.0244007,8.032843,0.6918433
34136,-15.611983,5.000806,-3.9645705
34137,-12.078098,-21.48727,0.30651304
34138,-0.016811708,18.718937,-6.1861396
34139,-21.433323,-9.909535,-4.2055416
34140,-1.8472898,-1.2882949,-16.780365
34141,-9.197301,-16.265154,-5.450399
34142,-23.22235,-7.750465,1.4536062
34143,-9.521737,7.321468,-4.8034334
34144,-3.0406969,19.225264,3.0776808
34145,-13.963767,16.054827,-1.7079885
34146,-3.984302,-0.2742884,-4.8298564
34147,1.3774476,8.628531,15.792446
34148,-10.59291,-4.3368454,10.104517
34149,21.231697,1.502133,-6.444713
34150,-5.9982986,15.97087,2.8280728
34151,-23.395575,4.517843,-2.9479084
34152,-8.367689,8.924307,1.4142514
34153,-8.870671,-21.935772,-4.678954
34154,-16.554745,-6.145658,-4.5466843
34155,-20.31169,-5.388121,5.7336397
34156,-9.21591,-0.8990692,-9.881565
34157,-3.401451,-5.0020914,-8.809723
34158,-9.038926,5.029639,-5.1127515
34159,-7.331274,-5.145097,6.287614
34160,-10.002692,-15.519291,-10.013445
34161,-9.575869,-3.605574,-8.603047
34162,-9.20145,11.2260475,-0.8489542
34163,14.88593,13.145939,-12.822439
34164,9.08923,-11.430366,16.22506
34165,-14.50443,11.346612,-9.958531
34166,-7.60139,-16.715569,-10.631246
34167,-1.7332374,-8.268723,-4.372884
34168,-5.133094,-11.228176,-2.0842912
34169,9.07519,-0.006423503,15.096121
34170,-15.205542,-10.870393,0.37480846
34171,-1.7257218,11.207681,-7.0220366
34172,1.0099581,4.151058,13.56785
34173,-5.7503324,-4.3495336,0.87419236
34174,-9.750738,-7.4093866,-8.349593
34175,-19.246136,-4.1962543,6.370142
34176,-18.958626,5.2715087,-1.5036764
34177,-22.635672,-2.2193553,2.6159525
34178,-23.268078,0.40477848,-8.434716
34179,-12.28121,-5.7233067,-2.7936435
34180,2.1805542,6.5676494,-2.9497213
34181,0.18188585,7.44787,7.181262
34182,-14.44646,11.406929,-9.673387
34183,-10.102982,6.465263,-19.482536
34184,11.457814,9.986982,-8.858204
34185,-5.573905,-2.9425988,-12.573601
34186,-9.820492,-17.104006,0.83540875
34187,-3.3627667,20.847616,2.2777884
34188,-4.7140207,-2.9294188,-9.644553
34189,-17.966114,15.813436,-3.0189452
34190,-22.522692,5.4282794,-8.366804
34191,-20.325764,0.6749939,-13.525783
34192,-10.697252,-0.6960382,-21.63467
34193,-16.963833,8.954652,0.61699617
34194,-6.77966,-22.004066,-8.969685
34195,-2.353312,-2.4859986,-14.532593
34196,-10.831065,-1.8039268,-2.5725465
34197,-7.7031918,0.6609886,-8.334946
34198,12.818081,7.786364,-7.069561
34199,-14.185571,2.2998257,4.3621244
34200,-5.7774763,-2.4476125,8.023867
34201,-22.024916,4.299934,-10.117834
34202,-19.18723,12.140942,4.180352
34203,14.5791645,1.5884333,-11.193494
34204,-4.4125676,6.2722764,0.88580066
34205,22.635681,-0.6008513,-7.077659
34206,-5.3490596,-6.2275505,8.144972
34207,-2.18284,10.257923,-18.181253
34208,-5.9486914,-14.0927,-8.633728
34209,-2.8327491,-5.6796765,0.5156949
34210,-15.949729,17.155685,-5.4709916
34211,-12.154429,-21.476404,0.33472884
34212,-14.72591,6.6965666,-1.564481
34213,6.71857,-5.4687233,20.635263
34214,-2.2534444,20.34867,14.698162
34215,-13.7462015,-3.4736013,-1.4492666
34216,-8.653153,19.488575,-7.620542
34217,-4.061603,7.997406,-11.022438
34218,-12.219922,-2.7582998,4.861691
34219,-8.070099,-5.651004,3.1401837
34220,17.352493,3.7377908,-14.980549
34221,-22.08608,2.145772,-4.292952
34222,1.5284368,-0.64397335,-12.56008
34223,-8.8369465,-0.5217018,0.07522437
34224,0.038838454,7.0537777,9.753436
34225,-15.262125,-2.6148353,-8.747691
34226,-3.37195,8.4732685,23.282663
34227,18.590515,2.3455255,-12.882478
34228,0.8681067,1.4074961,-17.578688
34229,-0.916231,17.264965,-11.247135
34230,17.308073,9.754074,-8.81385
34231,-14.979114,2.0755105,-9.956282
34232,1.3664954,7.1562023,-2.2079363
34233,-5.5455036,16.421137,11.566328
34234,-19.188908,-4.1208,3.5006714
34235,-12.06655,-21.495903,0.29881504
34236,-1.5669028,7.419648,9.802383
34237,-0.117204815,18.577139,-6.2522926
34238,-15.246444,-18.223108,-2.082639
34239,-12.948412,14.7337,-13.857576
34240,-5.2878346,-0.41541442,-5.6091394
34241,-3.9205894,19.975794,-0.09083544
34242,-6.5281997,-13.885677,0.0706799
34243,0.6277901,5.5026336,-10.611658
34244,1.7800896,-0.3757448,-13.223692
34245,-9.495014,-0.83271664,-1.5487418
34246,-5.4425855,-3.1348574,0.89654845
34247,-7.2444844,-13.6567,-4.643975
34248,16.447565,10.482534,-13.457711
34249,-2.6097322,2.5577424,-8.211781
34250,-11.1654005,-1.0846627,-20.071398
34251,-4.353387,4.226406,-2.4165993
34252,3.1242993,14.935214,-21.14464
34253,-10.2736435,-7.5351305,-1.2666523
34254,-1.3193239,2.9173949,1.900917
34255,-19.507715,-3.857105,2.706453
34256,-2.9319372,5.052595,3.977855
34257,-17.97622,1.6482844,6.226001
34258,8.708782,-0.44938004,13.22
34259,9.109087,2.5273814,21.370123
34260,-11.175646,-2.9095175,5.5211525
34261,14.051386,7.7994094,-6.3705163
34262,3.3491223,7.95252,16.934402
34263,-6.543284,9.596965,-1.7801826
34264,-8.50487,-7.13665,-3.0313864
34265,-8.005093,4.9279194,-14.876406
34266,-12.733311,-20.061638,-6.14917
34267,-9.242195,-2.592715,5.434102
34268,-9.410919,17.12711,-10.080281
34269,-11.873014,6.9397063,-16.35407
34270,8.895504,-0.26307836,16.847073
34271,-8.487806,-4.6449757,2.6792562
34272,-14.281955,9.1703825,-14.995821
34273,-11.6508045,2.8301287,-11.2466
34274,-0.32513243,18.450333,-6.1612954
34275,-7.1026764,-3.626551,-15.134073
34276,-6.4488044,8.122741,-1.7129035
34277,-4.169346,-2.9180923,-4.0611563
34278,-2.3483899,2.565445,-22.382603
34279,-15.047328,4.6461916,-11.23973
34280,-6.788426,14.909216,14.63987
34281,-1.9104053,6.116651,-1.9424688
34282,19.139914,-0.8711927,-11.252668
34283,-23.086823,0.7184116,-8.460639
34284,-1.1552861,-1.1409883,-10.038596
34285,-9.308017,8.295401,-5.160223
34286,-12.029272,-3.4205472,-3.1984434
34287,2.1839075,-3.5701091,17.333927
34288,-10.245228,-3.006274,-9.652606
34289,-15.358036,0.6116278,2.4996257
34290,7.596643,-12.873101,18.535822
34291,1.9303448,-7.015504,18.886602
34292,-1.862932,-4.3117476,-4.052091
34293,8.049851,-3.4561038,12.060949
34294,-2.8778477,15.250582,14.807661
34295,-3.1312454,9.803625,-18.4424
34296,-0.30448756,19.286821,12.777152
34297,-12.264993,-15.8385,6.584771
34298,-0.58726066,3.4820726,-20.01632
34299,-11.754896,-6.325744,-12.060133
34300,4.256685,3.4930155,-2.0088308
34301,-15.019666,-0.51370466,0.7078669
34302,-10.337577,-21.153812,-4.6885147
34303,-5.438288,11.479555,5.5241013
34304,-9.0030775,4.432492,6.599747
34305,-6.416612,-0.08800549,-4.9140697
34306,14.776368,7.610372,-9.03641
34307,-5.7201967,0.1360849,-10.546194
34308,-8.270435,-10.609777,2.9997718
34309,5.861093,9.976219,-9.318744
34310,-3.6074014,-5.997701,4.403497
34311,-0.19212192,10.2386875,16.612024
34312,-0.30419743,15.731279,-16.251785
34313,-12.785343,-3.6535997,3.3865118
34314,2.7071168,4.327723,1.0806979
34315,-23.99863,4.557924,-7.7955713
34316,-1.0731341,11.933248,-7.7320065
34317,-3.7238302,16.327509,-15.339168
34318,-9.891075,8.120651,-11.763698
34319,-12.995921,-10.582225,-2.3652954
34320,-16.493614,-16.820753,-7.2945933
34321,4.330878,10.313949,-7.1681848
34322,-5.437724,-6.255037,8.131315
34323,-6.227118,14.862511,0.3680255
34324,-10.160079,13.3781805,-14.144696
34325,-13.982378,6.4780216,-14.693092
34326,13.016664,-1.1943618,19.412092
34327,19.758368,10.974216,-7.1929965
34328,13.962075,7.3392553,-8.888655
34329,3.951411,-3.5950935,20.232685
34330,-6.8622828,3.4928186,7.344314
34331,20.173138,1.5724398,-5.533612
34332,-16.443533,-5.8092203,-4.616752
34333,-6.0447807,13.412505,-12.172975
34334,-17.954294,7.4133415,10.539471
34335,-6.150944,-16.352423,-10.154691
34336,-0.8804914,18.812393,11.237403
34337,-0.18939415,9.397301,14.579035
34338,0.873115,3.3493576,13.29383
34339,-11.36973,4.2565312,7.0085564
34340,-11.369863,4.2562456,7.008683
34341,-10.675507,1.7094657,-4.1916547
34342,-1.404927,12.15287,13.182007
34343,-12.347173,-6.0862556,-2.8377826
34344,-0.38745677,-13.39615,11.357977
34345,-0.64905,16.18962,-5.6571608
34346,-12.450445,-6.471308,-2.8544695
34347,-7.55801,1.0018646,-8.609847
34348,-10.986857,-2.9809716,5.3449306
34349,15.348318,3.2550323,-7.464427
34350,-18.221708,-3.0843406,0.062105626
34351,-4.6985807,-11.587364,0.16991277
34352,-7.985178,-7.0294213,3.6201968
34353,4.3834596,0.7345559,17.29799
34354,1.0524276,4.195962,13.575433
34355,-21.5282,-3.190554,-5.9440303
34356,5.444912,-3.282296,10.9340725
34357,-14.67915,-1.1595818,9.00207
34358,-3.9475691,12.710158,16.859833
34359,-9.582042,1.1291641,10.142635
34360,0.8637916,14.549749,-14.979383
34361,-5.118669,11.287594,-0.96260643
34362,-9.991367,-10.633275,3.6857855
34363,-1.2984374,5.8467054,12.350081
34364,-4.3632097,-16.54438,-10.191954
34365,-10.584674,2.8734448,10.194917
34366,-13.361674,-4.2006035,3.5705543
34367,3.5022593,8.876984,16.780628
34368,-5.454624,0.9694096,-20.254913
34369,-1.5667789,-9.83409,-2.801903
34370,-1.3634347,14.998258,6.8249717
34371,1.0882896,-18.79084,15.915192
34372,-19.032288,-0.24277322,-11.849577
34373,5.118411,12.298491,-20.556307
34374,-4.4718394,-8.125668,-9.785725
34375,-4.271876,6.953336,-12.554599
34376,-1.586846,-5.368377,-8.559601
34377,-2.3311543,-1.0437278,-6.1354675
34378,-7.0963364,-10.882411,-14.404457
34379,7.586743,1.8049845,22.901419
34380,-15.933315,-0.7316734,3.145882
34381,6.133251,1.7191037,5.239143
34382,1.0883116,-18.790873,15.915227
34383,-21.57277,8.128877,6.7560515
34384,-12.024741,-3.4466364,-3.2066739
34385,-10.055606,9.261411,4.5710216
34386,-6.798214,14.916375,14.654537
34387,-5.7232695,0.17632133,-20.257406
34388,-9.473827,9.420517,4.6130223
34389,-8.780717,6.197131,-7.7260165
34390,-9.90534,-8.215295,1.8248024
34391,-5.4255505,-21.941633,-9.220372
34392,4.483789,10.613118,-7.0268745
34393,-10.359916,7.5527186,1.3047355
34394,-8.012927,4.3634005,7.048234
34395,-13.059184,13.34894,-11.51837
34396,-14.470739,-7.423579,-11.585101
34397,-20.151228,3.958309,7.141857
34398,-9.156146,-5.0153146,-7.52741
34399,-1.6137317,12.248181,-5.7774696
34400,-5.3654113,-8.745723,-9.1263075
34401,-7.777657,0.4975612,-8.2529545
34402,-5.177594,7.868037,19.209745
34403,-19.913914,1.4449018,-2.0052388
34404,-5.6204767,1.1719321,5.2262635
34405,-20.830076,7.383846,-10.236924
34406,9.653794,-2.4383261,16.113012
34407,-5.7297893,9.10178,0.82684666
34408,-23.873533,-2.911147,4.987535
34409,-11.882661,0.8109058,-14.263712
34410,-5.383163,-2.9920733,1.0635256
34411,-0.11218132,-13.392135,11.242525
34412,-3.9801333,-11.04615,0.3505676
34413,-20.527544,1.8319855,-12.643064
34414,5.2238913,5.4475174,22.004566
34415,17.612953,-0.07228938,-4.8335567
34416,-23.878065,-2.8727424,5.093692
34417,-6.079872,1.9137921,-8.44105
34418,-10.445297,-9.189761,5.240627
34419,-16.198751,16.230745,-6.2587657
34420,-1.9722903,5.359609,-0.10859488
34421,-5.958226,-2.991659,-12.527583
34422,-4.8688912,8.899363,0.42450747
34423,-12.604495,-14.363201,2.8515317
34424,6.363004,-6.0103374,19.852468
34425,1.9693122,14.901678,-20.845442
34426,-10.862858,-1.8300029,4.33109
34427,-5.9200487,-14.880093,-5.335165
34428,-14.797287,-11.33924,0.7206914
34429,-10.927987,-0.56841433,-19.257595
34430,-6.9549117,1.4224724,3.3227499
34431,-8.021481,-0.2593609,-13.226217
34432,-20.680824,-1.1092293,4.110908
34433,-2.020397,-0.36161208,-15.358567
34434,-3.520642,4.2392993,-2.2057045
34435,-13.084301,-3.1204722,5.0365777
34436,14.68657,1.7182595,-6.5820384
34437,-10.534559,2.8240218,4.7759886
34438,-4.32129,14.442088,-10.434091
34439,-9.101137,-9.888784,-6.135754
34440,-3.7337303,1.0795223,-11.858971
34441,-2.8815985,2.5290432,-3.584472
34442,-1.633645,12.777646,17.781212
34443,15.165479,9.250814,-8.674768
34444,-1.7548872,5.7295923,4.444559
34445,20.48977,-1.7335653,-12.422064
34446,13.321719,12.6623,-11.87362
34447,15.744707,4.033174,-7.810517
34448,-12.108741,9.479843,-11.649419
34449,-3.5930219,-1.9816171,1.4441652
34450,-11.1251955,-18.125742,-5.12768
34451,-7.131567,-6.1143746,-7.521809
34452,-12.167235,-7.9937663,-16.890917
34453,-9.954755,-2.3322296,-7.4263
34454,-13.059658,-10.6545725,-2.5015745
34455,-11.613687,-8.22998,-9.440545
34456,-7.5804343,-9.067856,-7.534691
34457,9.270006,-0.97276235,13.286474
34458,15.073235,7.132516,-7.1398377
34459,0.26062557,1.9814563,-22.585642
34460,-11.319269,14.019429,-3.761192
34461,-14.9041815,-2.286619,-3.512168
34462,-18.168642,-10.3801365,-6.8756256
34463,-10.881855,5.419627,6.014526
34464,-1.3986324,-2.423157,-16.793112
34465,-8.683225,5.0955625,2.1368413
34466,-5.463898,-17.202246,-8.960978
34467,-8.977768,2.6018531,9.218098
34468,-8.954304,3.3194103,-0.07528193
34469,4.2390294,-1.7642318,9.643161
34470,-8.938941,7.807323,-15.655959
34471,-6.5427637,-13.241395,-5.0585017
34472,-5.0944357,-4.727129,-2.774926
34473,-12.096538,-7.701987,-7.657505
34474,2.5693393,-13.612562,15.5204935
34475,-15.885849,6.0341406,-0.8466516
34476,3.205564,8.292981,18.663498
34477,-5.38914,1.1744584,-20.17384
34478,0.023932427,-3.4118404,6.879102
34479,-9.913458,9.151913,-12.810265
34480,-7.287594,18.447306,-7.315165
34481,-4.9761705,2.8246877,-9.948328
34482,-11.373793,0.77433413,10.569154
34483,-2.5564954,-13.735934,1.5305632
34484,-3.133014,4.706737,5.5603385
34485,-5.7313356,-16.96742,-13.722089
34486,-19.099527,4.3794417,-8.177303
34487,-19.108328,6.471918,-7.922604
34488,-13.652769,16.382135,-2.1781063
34489,-11.094896,-10.4107,-3.066501
34490,-12.840588,-4.368087,8.547278
34491,-16.14004,13.380507,0.7263029
34492,-8.902613,1.0979968,10.034929
34493,-9.625648,-3.4071171,-12.53608
34494,-5.6345277,8.365232,-19.498714
34495,-16.443342,-1.1372423,-2.2349203
34496,-4.3477383,12.469254,-11.350649
34497,-5.679437,-1.3984023,4.332947
34498,-3.1121747,2.9300914,-9.018958
34499,-0.023925256,9.190828,-14.115091
34500,-11.189208,-16.245407,0.5650975
34501,-5.5973005,9.301678,0.64636445
34502,-21.455168,3.708406,-7.3151655
34503,-3.4061613,-0.4765023,-5.163055
34504,-1.6966784,-4.444106,-10.558502
34505,-0.91905755,2.1453059,10.741558
34506,0.5918409,9.492573,-7.065716
34507,-1.1715949,7.296092,-10.402451
34508,-7.8940816,8.71128,-4.2850866
34509,-6.129272,-12.632478,-14.446545
34510,-13.388739,-2.810845,1.8019413
34511,4.8834124,1.5177308,19.45567
34512,5.1520147,-10.186346,20.069859
34513,1.128241,-6.910582,18.595112
34514,-4.392031,-0.5146017,-1.0945756
34515,-7.4732227,5.1195865,2.7188807
34516,-7.5297365,14.116084,-4.012048
34517,-13.831605,-2.355588,-18.666264
34518,-11.367419,2.421733,-3.5631979
34519,-11.972138,11.773322,2.7804005
34520,1.0905079,16.442196,11.594573
34521,-2.2199728,-1.3129362,-5.3243995
34522,1.0729771,9.142224,9.131876
34523,-9.17767,1.7279882,10.3055525
34524,3.114261,13.5235195,-13.86324
34525,-7.8267436,-8.141154,4.270078
34526,-2.370448,-6.15275,3.8584242
34527,7.221149,0.84527904,20.257711
34528,-8.771774,-21.859116,-2.8577554
34529,20.455248,-1.7313268,-12.3690605
34530,-7.1876073,-3.6740465,7.941485
34531,-11.896854,-1.9316123,-4.095102
34532,-13.864735,-8.144861,-11.886445
34533,12.73741,10.014122,-9.967556
34534,4.5066023,3.4836557,-0.34815794
34535,-15.337937,11.046183,-9.098517
34536,-1.7058555,-1.2201564,5.24511
34537,-11.678559,-8.667843,-9.198323
34538,1.7908913,12.69252,-20.768974
34539,3.0479743,5.6991887,-1.6131457
34540,19.93728,10.920866,-7.139284
34541,-2.5007086,-1.1752722,-10.336492
34542,0.8594167,3.0311341,-20.956137
34543,-17.710285,-9.619612,-6.7527475
34544,-2.1784685,8.185913,19.356054
34545,-8.929618,-15.14703,-10.040879
34546,1.626847,-0.42238808,7.271471
34547,-8.943478,-16.264194,-7.6223454
34548,-8.083606,-7.193213,-6.938697
34549,0.6659443,4.6395493,12.059091
34550,-6.0765557,-13.087986,-14.490007
34551,-9.111233,-12.203856,4.677403
34552,2.2047892,12.108527,11.886751
34553,-2.4105964,-1.4554505,-5.294692
34554,3.4543464,-9.467138,15.816168
34555,3.0213761,-6.3235373,16.889874
34556,-10.301767,5.5620003,5.8057537
34557,-8.004454,5.743576,-12.78061
34558,-14.175546,9.674051,5.8720374
34559,-8.4570675,-11.2007885,2.9067934
34560,-15.064267,5.5442624,-7.5737824
34561,-9.499689,-3.658163,-9.5071
34562,-13.382889,8.093803,-12.417587
34563,-8.296514,8.379454,-3.6506574
34564,-14.14423,-13.175288,-0.37852016
34565,17.764473,-0.4166236,-5.1733174
34566,-24.352116,-0.100758374,-11.723358
34567,-7.959739,3.4320056,-7.5576544
34568,19.60499,0.3917455,-11.755631
34569,0.38284954,-14.899914,14.58124
34570,-8.930906,-2.063255,-2.8811183
34571,-3.5131574,-6.0797453,4.4152327
34572,19.391632,1.4785004,-5.237961
34573,-9.261414,1.2703623,-5.1271787
34574,-10.043416,9.2746725,-12.885132
34575,-8.814906,7.582195,-4.0273023
34576,14.479536,1.850716,-11.033662
34577,-3.1082118,-0.57742953,7.339748
34578,-11.914324,11.884045,3.0877411
34579,9.786193,-0.61583805,22.794107
34580,-18.87703,11.194319,4.8993206
34581,-11.485292,8.658445,-1.2473145
34582,-4.011078,21.641605,-0.5621587
34583,-10.487068,1.7463114,-4.2515397
34584,-7.580907,-2.7896528,-10.676651
34585,-12.993117,-15.277325,5.8217206
34586,-12.254179,-5.736063,-2.9528632
34587,21.406708,2.5901854,-7.9668684
34588,18.793125,3.2275777,-7.398639
34589,0.643,7.564919,-0.94271284
34590,-14.914696,7.3493276,-3.4530861
34591,-7.3651934,-4.957144,-12.617271
34592,-11.386994,13.0616255,-11.568464
34593,-8.534321,13.510954,-9.274085
34594,-15.268685,6.5631204,-7.2998857
34595,18.383991,-1.0737131,-14.604188
34596,-14.118663,-2.982569,-8.210176
34597,-2.626232,-0.45865896,6.1814075
34598,14.67676,2.638623,-6.7650633
34599,-10.042197,14.3091135,-12.733018
34600,-5.724968,4.6868377,-2.970819
34601,-13.102903,0.06261597,-19.84359
34602,3.2457275,4.5560684,1.0798538
34603,5.26542,12.352934,-20.49531
34604,-12.016048,7.7666264,5.8257084
34605,-1.0629172,-5.7657285,-1.2944056
34606,-3.5663724,-0.39751905,-8.430231
34607,5.237934,-6.021864,12.897646
34608,-13.874613,-10.331677,1.1749632
34609,-8.581722,7.3758345,3.467853
34610,-8.244584,12.878479,-9.351593
34611,-15.236089,0.5992888,2.828267
34612,-3.929498,1.1658845,-12.236002
34613,-11.958246,-3.906495,3.034091
34614,-10.083478,-2.3445992,-3.3963044
34615,-2.6106694,-0.4723557,6.1855617
34616,-14.557042,11.349497,-9.952697
34617,-13.676968,-7.1007285,-11.236446
34618,-1.4903446,0.2195414,-1.8334619
34619,-2.9042337,2.990057,-8.725
34620,4.6996775,-5.0541077,11.696716
34621,10.220805,-1.6824666,21.069332
34622,-4.407417,-3.2957957,1.0481415
34623,-0.9967465,4.1174026,-2.308804
34624,1.1195757,-5.676753,12.540047
34625,17.291174,6.2820725,-11.993557
34626,-11.001059,0.29925615,-7.6200833
34627,1.1455494,-2.1869867,5.3564014
34628,1.8999817,15.733236,-16.16515
34629,-11.9376545,-5.738182,0.1896563
34630,-11.029808,-0.90567255,-19.815062
34631,-18.475397,-10.545687,-7.2752504
34632,-10.765195,7.352338,-18.876057
34633,-9.240922,9.341673,-5.0774417
34634,-9.112246,-2.6229386,-14.989848
34635,6.014058,-12.010161,19.978722
34636,2.232071,7.627603,9.324273
34637,-0.1212877,5.1813498,7.869588
34638,4.641221,-6.232263,11.899557
34639,-11.526659,0.73994875,10.481144
34640,-6.585039,5.9874725,-3.275448
34641,-12.535717,-21.161667,1.5074843
34642,-4.403708,20.02882,0.29488453
34643,-11.872847,-4.9441223,-2.2642906
34644,-13.03899,-0.053796932,-11.848481
34645,-2.3102834,3.6772914,-3.7037215
34646,6.7986674,-10.51378,15.743713
34647,-5.769226,-1.4387591,4.4332986
34648,-1.9895089,-7.674135,9.802707
34649,5.95078,4.46498,-0.3949153
34650,-8.185608,-0.1722041,6.513881
34651,-17.648188,10.19987,-2.577454
34652,-1.3593223,18.525948,13.2709
34653,-4.846092,-1.9825395,-0.6595465
34654,-16.60013,9.917375,-3.3574393
34655,-20.363491,1.3287191,-13.208429
34656,-2.2189236,-2.0869582,2.0835047
34657,-14.800073,8.944972,-14.612377
34658,-5.950281,10.417654,-20.457262
34659,-3.7147748,17.641663,12.458159
34660,-2.7554078,-0.21410513,-11.028957
34661,-1.0247598,2.5119216,1.9849457
34662,0.8739899,8.452362,8.364391
34663,-12.029933,12.421718,2.0995038
34664,-4.1678877,9.434745,21.960993
34665,-22.861822,3.444122,-1.1829332
34666,-24.322557,-0.030342203,-11.701225
34667,-4.649384,-0.010403251,-16.129753
34668,-13.320339,-0.60286885,1.1268414
34669,5.855242,-11.880942,20.137959
34670,-5.023381,13.012778,-5.7845397
34671,11.757702,-2.6068332,15.407601
34672,-5.129395,10.777772,-0.9222199
34673,11.09465,0.6243272,14.216763
34674,18.064598,-2.200809,-11.691317
34675,-8.778264,-13.423764,6.301993
34676,-8.639852,7.3982434,-15.81355
34677,-3.60363,12.82469,-21.543571
34678,9.388946,-11.916059,18.46081
34679,-19.643797,11.926454,3.4223874
34680,-12.84726,-8.033366,-17.28839
34681,1.4132384,-6.8568506,18.714573
34682,-6.009802,3.0845747,-2.0999296
34683,-20.435043,-0.7184258,-5.7259703
34684,-18.100603,4.24316,-7.0004773
34685,-4.389223,14.717428,2.1305137
34686,-0.2912959,2.488143,-14.985216
34687,-0.13335218,18.52298,-6.3127437
34688,-5.773557,0.88741267,5.2471027
34689,-8.08054,3.7850714,5.6326137
34690,-3.5899017,4.126394,-2.270628
34691,0.2539994,12.255252,-7.623381
34692,-15.352253,4.2786694,3.9002268
34693,14.119273,11.179648,-11.733486
34694,-3.3507211,12.349342,-20.436646
34695,19.390766,10.492614,-6.587235
34696,-19.141872,5.6384478,-0.4039268
34697,3.3754475,4.590409,-11.043531
34698,1.2935686,6.9872828,-12.617534
34699,-14.63587,-19.241522,0.56468004
34700,-2.3380194,17.902874,10.410904
34701,-3.4244137,-5.99181,2.170906
34702,-4.5624485,8.364541,-0.041405212
34703,-0.08683824,-3.5636594,6.727901
34704,-15.094528,-17.833853,-2.461216
34705,-5.9281707,11.612468,-16.955225
34706,-7.3956103,-8.229278,-2.1141276
34707,-9.001557,3.7027729,0.041337773
34708,-13.639526,1.4822865,-14.50534
34709,10.086776,3.5210743,19.526567
34710,-9.714785,-7.4409285,-8.44824
34711,-2.6432672,16.744938,-10.155049
34712,-23.91174,-1.6857276,2.700304
34713,4.7041636,8.806445,-8.021012
34714,-20.053707,2.6590397,-6.486772
34715,1.052965,-0.40452865,7.931106
34716,-2.9970875,16.07889,10.273738
34717,-7.359621,16.660696,1.3552514
34718,-8.559108,-8.782753,2.8702505
34719,-5.1041923,4.4910026,-5.523791
34720,-3.4037373,3.9393425,4.6002784
34721,16.799791,-2.3477304,-8.61185
34722,5.0383234,-6.7200933,10.006325
34723,-21.345575,-6.1325946,1.0131377
34724,-15.7627735,5.093654,-7.4848967
34725,-5.6158314,16.158905,1.9966309
34726,-8.3955965,10.792007,-3.8617852
34727,-1.2319182,-4.771892,7.8175454
34728,-10.779576,7.398999,-18.928759
34729,-6.629561,20.044127,1.3814973
34730,0.61331016,13.303769,-20.696058
34731,-20.320045,-4.894935,5.543821
34732,-5.7052097,14.152617,17.003881
34733,-15.785586,0.7224369,2.358382
34734,-9.3571005,1.4377909,-4.694705
34735,15.734371,7.1247234,-7.4166164
34736,-0.66385406,-3.3117857,-3.4322586
34737,-13.745194,-13.091052,-0.37847131
34738,-20.985668,-3.1092443,-7.755426
34739,17.699469,-0.068198666,-4.987142
34740,-13.19869,13.520712,-12.343414
34741,-15.616898,-11.213189,4.5274096
34742,-11.598756,-15.705562,0.49463066
34743,-5.5587454,0.4147954,-10.477635
34744,-19.493565,0.32021454,-6.5750847
34745,-3.0395315,-0.6287394,-10.351794
34746,-3.0395277,-0.62873864,-10.351794
34747,-3.0432625,-0.6275764,-10.356159
34748,-16.024847,3.8546815,4.992917
34749,-2.351696,-4.0019875,-3.4131777
34750,-2.5475743,0.011848862,-10.917196
34751,-18.95312,5.6374536,-0.62185484
34752,-8.203728,17.967827,-0.049784496
34753,-20.867502,7.3897953,-10.231461
34754,-4.8061686,9.927928,5.3857546
34755,17.53866,2.0024428,-14.22091
34756,-5.7947664,-5.465103,-7.5451274
34757,2.4315693,6.97046,-2.6616488
34758,-2.2602055,4.353858,-0.3337481
34759,-10.502314,-4.9277477,0.24962981
34760,-8.206099,3.3398573,-7.4945016
34761,-3.514523,16.334045,12.307498
34762,-0.09654323,10.599901,-17.86021
34763,-1.5193697,12.538759,-12.941473
34764,-12.084012,2.0757213,8.568965
34765,5.1128826,5.6650386,21.834124
34766,0.24717413,12.145519,-7.089476
34767,-12.6143875,-9.106866,-11.929096
34768,-5.802165,-4.331994,6.5467815
34769,0.4408996,9.518,15.216376
34770,-1.0640817,-5.7664666,-1.29401
34771,-15.013435,-17.758993,-2.5443254
34772,-1.0106276,3.312915,-20.272627
34773,-10.410345,-7.275757,-8.542764
34774,-9.131636,-17.363237,1.2756453
34775,1.1985948,2.1802547,-15.622766
34776,-19.160788,4.0111165,-0.82693267
34777,-12.392415,-20.276222,-1.5628494
34778,-3.40342,20.798658,2.3491178
34779,-6.9794602,-17.585823,-7.200261
34780,-10.055899,7.9834127,-11.577829
34781,-3.867575,12.113672,18.16997
34782,-20.76286,4.7436085,4.5247
34783,-12.317838,1.1825054,-15.58432
