,new_V1,new_V2
18040,-29.678007,17.20776
18041,9.949538,23.605463
18042,4.464571,28.509556
18043,-28.216633,-7.261784
18044,-7.284743,0.24562609
18045,-17.927086,4.207781
18046,16.843483,9.24665
18047,-1.6437554,-8.071799
18048,-22.257074,15.159543
18049,13.146223,20.939812
18050,1.6162992,28.904634
18051,33.376457,-35.8752
18052,-8.774941,32.771156
18053,9.996724,13.999658
18054,4.348598,28.434923
18055,-2.8259196,12.505463
18056,7.2552333,-25.370024
18057,9.198264,31.679651
18058,-14.431736,7.448993
18059,7.2545714,-25.304531
18060,0.560847,-11.001881
18061,10.284727,14.494549
18062,3.6119244,29.29864
18063,11.910379,-26.918434
18064,-10.756322,0.671334
18065,0.044541858,5.212665
18066,23.499088,-27.127035
18067,-32.530773,-0.05527568
18068,-11.8595495,-1.2779195
18069,1.8218833,6.379837
18070,39.064423,-0.5775042
18071,-42.102886,-18.53407
18072,-13.384182,-2.936484
18073,-42.081028,-18.233032
18074,-8.373452,30.351315
18075,5.8493395,30.270884
18076,6.546215,23.514679
18077,-12.387863,26.918007
18078,-24.599512,-7.258891
18079,18.07965,-5.710419
18080,4.5862036,-17.212433
18081,12.339556,15.618448
18082,22.35048,12.981838
18083,-3.1120718,30.16589
18084,-20.124304,26.95176
18085,-41.235554,-19.633476
18086,-9.931448,-2.972388
18087,0.47072572,29.46416
18088,-14.103079,8.255177
18089,31.492077,-32.982708
18090,27.40311,0.55283856
18091,-9.251224,21.345825
18092,18.648773,36.945843
18093,0.095277555,32.99007
18094,-11.433089,26.283852
18095,-12.774575,12.813017
18096,-10.587849,33.180058
18097,-29.056973,-13.234682
18098,-0.29954985,-12.415951
18099,-36.611126,-12.32417
18100,-18.069897,-5.1271687
18101,24.487938,-8.298798
18102,11.045965,12.598935
18103,-23.847456,-19.710732
18104,-17.518963,-33.416378
18105,4.321074,17.180635
18106,-28.472036,-6.3009973
18107,-20.781578,1.7137694
18108,-15.655102,-6.8088856
18109,-11.60908,34.325855
18110,-3.2274344,-23.168222
18111,-23.160017,3.8493125
18112,39.485336,-7.0800424
18113,-11.334764,10.862701
18114,-25.967606,3.221894
18115,-17.4972,17.730232
18116,-1.4120587,10.348794
18117,-33.85397,-27.75461
18118,20.996597,-27.473896
18119,-33.771435,-26.820265
18120,33.328083,11.50839
18121,-9.871441,-3.6414459
18122,-18.43774,11.267981
18123,17.276447,-27.57307
18124,29.003056,-5.1431293
18125,10.640932,-18.909079
18126,7.674118,14.709038
18127,-40.71402,-17.467436
18128,18.15731,35.472176
18129,-12.457917,-0.99442005
18130,-19.126379,11.247651
18131,-0.8191429,7.666406
18132,-29.050169,1.2570031
18133,-3.6999784,17.740683
18134,15.622338,-27.99143
18135,-35.424854,-2.4683363
18136,15.304512,-5.906423
18137,-22.68563,-5.3881454
18138,-12.17654,-7.0770335
18139,9.804602,9.4558525
18140,16.572157,21.078283
18141,-41.560986,-16.823078
18142,-6.3679166,32.30075
18143,-11.096713,33.774143
18144,-6.4100857,15.186283
18145,-1.32349,-9.141216
18146,-34.738583,-30.898443
18147,-34.416656,-2.9368334
18148,9.886134,14.405487
18149,10.412657,-8.038608
18150,17.28382,-27.492422
18151,16.746908,-9.4483595
18152,7.0803647,27.408428
18153,8.184315,32.29883
18154,13.155379,20.858828
18155,-23.533499,4.3165674
18156,-1.6727784,-8.940001
18157,-0.014838186,14.515647
18158,-13.052811,-3.2562163
18159,-28.998686,2.3694687
18160,2.0739534,8.286263
18161,-10.500882,-3.3960571
18162,-2.62125,14.414528
18163,1.9521762,8.265513
18164,-12.137218,-7.9661713
18165,8.064807,18.444342
18166,-9.730219,16.921114
18167,-11.403585,-7.47134
18168,-28.896782,1.3205845
18169,23.272758,-0.95361793
18170,-10.920652,24.273102
18171,-20.048647,27.049355
18172,-6.9548078,-4.6144104
18173,-7.8123713,8.733359
18174,33.22754,10.540495
18175,-0.022627043,8.689129
18176,16.316662,7.4152527
18177,9.583084,17.531141
18178,14.35828,-30.826036
18179,-13.27229,8.039371
18180,47.289948,1.7733278
18181,-1.9407786,27.020842
18182,4.309157,-23.444267
18183,9.079376,31.852207
18184,-14.4426565,2.8106802
18185,8.241588,18.596613
18186,3.5427542,-23.201447
18187,-36.63511,-0.5687924
18188,7.5792828,-16.08477
18189,-10.725485,34.10248
18190,7.6136956,-16.077219
18191,-0.33952367,9.690861
18192,-1.7826478,6.7613955
18193,11.455131,24.933498
18194,-15.502995,-9.1002865
18195,-28.96771,16.51943
18196,-35.299473,-3.5818725
18197,-6.1836934,17.649221
18198,4.5637817,21.079014
18199,-22.869568,-27.36802
18200,-37.086533,15.06741
18201,12.515464,21.175877
18202,21.695805,10.528764
18203,-19.455482,11.290056
18204,-17.023674,-6.759746
18205,0.8465625,26.25741
18206,-3.492358,39.600746
18207,-12.63214,-4.010888
18208,-22.052696,3.162758
18209,2.158755,8.316369
18210,-0.40980628,36.456776
18211,-24.055698,6.152361
18212,4.8666234,23.033266
18213,22.428345,16.051903
18214,-9.303825,-10.531033
18215,-26.38554,4.7419844
18216,-0.798263,11.947047
18217,-4.1969995,4.3753786
18218,7.609105,14.431538
18219,25.295399,16.394304
18220,16.110712,27.97875
18221,-0.90011734,41.433
18222,3.42588,15.876395
18223,3.4250193,15.876254
18224,-22.057222,1.1101844
18225,13.351276,11.622504
18226,-9.548011,16.135445
18227,-8.6503105,19.072674
18228,13.730225,14.668007
18229,11.088241,25.169952
18230,-6.890242,-2.242275
18231,-15.176198,5.936555
18232,18.487448,12.578181
18233,7.641129,14.30329
18234,-25.859028,5.233714
18235,10.338253,14.5100565
18236,-27.81704,4.5377264
18237,35.02265,10.842025
18238,-15.2137,3.5672576
18239,-4.97346,-14.513638
18240,-9.829716,24.85999
18241,-15.154168,3.677659
18242,-17.658401,-5.32296
18243,-26.717302,10.948787
18244,2.373807,-21.661028
18245,15.584627,29.430403
18246,-7.433608,16.949238
18247,-15.067118,-8.742132
18248,-17.129196,-34.316914
18249,-19.218485,-1.6404225
18250,-29.316635,-12.897789
18251,-4.675482,15.918622
18252,-12.65217,-3.2060533
18253,-41.773876,8.010988
18254,23.904766,-0.37667182
18255,5.8374715,21.615828
18256,-16.958302,-34.16912
18257,-8.913309,-7.2514486
18258,16.748592,20.674091
18259,4.1120415,28.802597
18260,-12.458729,18.380665
18261,-17.312952,24.04199
18262,-19.319006,26.618097
18263,5.470154,22.809036
18264,-7.28248,26.086535
18265,-10.239246,29.304192
18266,12.488685,-8.023996
18267,10.0845,-9.6778755
18268,-2.361235,16.585672
18269,-1.629894,36.062363
18270,16.810658,9.250903
18271,7.716865,22.201836
18272,9.094267,25.73332
18273,22.346107,16.940134
18274,-12.011681,-3.6329477
18275,-14.572687,7.4325233
18276,-42.21662,7.7724423
18277,-6.8395343,-7.34553
18278,-38.748325,-2.1158903
18279,-18.223457,11.291413
18280,-16.022808,-6.7511454
18281,-11.294397,26.422941
18282,24.487371,-8.330112
18283,24.695045,0.89897954
18284,22.410433,16.683088
18285,-15.789439,-6.384956
18286,14.276576,13.30838
18287,-16.552034,14.83093
18288,17.802898,-4.045069
18289,25.056793,0.09228267
18290,-10.323621,-1.5258156
18291,-17.582756,11.619683
18292,-2.9974697,15.104541
18293,-14.033266,7.600504
18294,-37.61095,-13.393299
18295,13.349912,11.640533
18296,2.3353574,8.410068
18297,-10.374844,13.72393
18298,-13.74437,14.29727
18299,15.719121,-4.08721
18300,-0.06737102,8.703325
18301,12.17826,-7.0780706
18302,-37.078342,-12.08359
18303,-37.230534,-11.956808
18304,23.125648,29.087063
18305,7.122771,25.970175
18306,-32.477074,3.0844939
18307,-21.497955,16.960796
18308,-15.698784,20.17466
18309,23.021338,12.323763
18310,3.6716566,7.4847083
18311,17.221825,-4.0420914
18312,-28.0016,-10.615844
18313,6.8236656,26.447498
18314,3.0978684,16.434818
18315,-12.599041,-7.2281117
18316,4.52847,-17.258286
18317,16.84811,-27.771442
18318,-13.07201,-2.972887
18319,-1.0590304,9.488156
18320,-27.89925,4.403616
18321,-11.600242,8.820441
18322,-23.585127,-23.258783
18323,15.625311,32.48779
18324,-5.5145955,-11.537448
18325,6.776702,11.573077
18326,13.428486,-34.17237
18327,-16.23086,18.130878
18328,-22.731768,-9.160124
18329,12.227165,15.550889
18330,-31.383955,-9.866042
18331,-7.7184997,-11.049431
18332,38.67239,16.46743
18333,23.166046,11.08457
18334,26.488344,1.541181
18335,-24.700645,-6.5950418
18336,-19.05982,11.133388
18337,12.038173,24.416756
18338,-0.7540401,-15.217959
18339,16.276886,8.078662
18340,-33.55542,-29.748861
18341,-22.217525,-16.034517
18342,-3.6196415,-13.326319
18343,11.066458,25.34223
18344,-4.6915903,-12.999953
18345,-33.270073,1.1117284
18346,13.588929,14.665659
18347,-7.863594,-4.0927052
18348,-41.603733,-18.80328
18349,9.791853,9.476784
18350,11.609884,24.671083
18351,24.950403,16.418818
18352,-1.4940293,-9.093131
18353,-21.618513,10.020416
18354,-33.655025,-6.386692
18355,-15.539115,-24.382954
18356,3.6793141,32.017822
18357,31.22825,10.183674
18358,27.146656,0.7278533
18359,-25.050035,0.88133436
18360,7.239361,-25.146221
18361,6.165061,-16.491726
18362,12.562286,-7.8258862
18363,-30.5466,-9.858728
18364,9.086584,12.97654
18365,-21.509892,16.96937
18366,-2.7128534,28.83089
18367,-12.829211,-11.701939
18368,-13.123702,31.629272
18369,-9.346349,21.560986
18370,16.62647,20.95036
18371,-13.30703,25.074512
18372,-5.757648,-31.664974
18373,-0.60504717,13.269372
18374,-5.6500373,27.98252
18375,-0.08785769,14.490557
18376,12.324008,-33.93355
18377,-4.3319225,-8.46346
18378,-3.3674998,8.132112
18379,0.8061853,16.914057
18380,-17.011234,8.838852
18381,-5.4726624,-29.226889
18382,-12.168339,34.048836
18383,15.661146,7.77804
18384,-5.253688,9.250981
18385,-42.150036,-18.880648
18386,-7.765457,7.6559396
18387,4.181214,7.128125
18388,3.769303,32.09526
18389,-0.1043951,8.734016
18390,-13.602532,33.110325
18391,-0.06444417,6.520397
18392,-0.38156715,48.290665
18393,6.3986754,26.10632
18394,-12.7015705,-0.45340693
18395,9.353526,18.39519
18396,17.308413,-8.539519
18397,9.590778,16.739222
18398,-17.955837,25.308226
18399,40.083275,13.108825
18400,-29.081982,-13.074735
18401,-32.87988,-28.012526
18402,-4.5256877,9.736767
18403,-27.311611,0.6426029
18404,13.369712,20.97802
18405,6.1746325,0.83340406
18406,-5.9961014,21.926525
18407,-12.476031,17.05536
18408,-25.475058,-4.453414
18409,-22.762552,-27.326412
18410,0.39882585,9.244593
18411,-27.710695,2.251365
18412,-14.447785,20.195084
18413,-11.834661,-7.0519533
18414,21.576145,10.694547
18415,8.741811,13.780215
18416,-28.63587,0.96613044
18417,-0.84977293,36.12355
18418,-7.7097297,-8.485787
18419,-32.421062,-9.048155
18420,-41.298378,-19.50375
18421,-12.682123,19.334942
18422,25.763336,29.18671
18423,8.253556,-15.997832
18424,-9.998275,-1.5955341
18425,-14.637373,-9.89047
18426,-2.886653,-10.112054
18427,11.686805,23.74988
18428,21.156872,-27.415482
18429,8.450146,18.277348
18430,-5.2071548,-29.164925
18431,-5.3302135,18.265104
18432,-30.69757,-9.480098
18433,-0.06246976,6.476423
18434,-7.2539053,25.880486
18435,20.396235,11.002335
18436,-9.963157,15.124574
18437,15.019203,29.919231
18438,-8.214917,27.472027
18439,8.100138,26.724741
18440,25.123606,16.652533
18441,-0.3315753,13.944607
18442,29.11554,12.296251
18443,11.172339,-6.5577235
18444,-26.35603,13.257358
18445,5.4400983,-24.708738
18446,-28.708233,1.936936
18447,3.566445,2.9755983
18448,-28.07415,-6.660624
18449,-1.4392347,-8.3773985
18450,0.09031066,14.206248
18451,15.5395775,-5.5636344
18452,3.7526097,25.085114
18453,-19.204168,15.088941
18454,33.921024,10.923988
18455,11.827331,13.169869
18456,-7.6099453,-5.535711
18457,7.1048384,32.90164
18458,-28.83916,1.1853621
18459,-23.907347,7.2789035
18460,-22.320055,4.290317
18461,-2.1570842,14.532539
18462,-19.939564,26.866085
18463,17.295422,-27.39141
18464,-1.4847629,36.09837
18465,-11.700403,26.699745
18466,-4.182584,-14.35872
18467,-11.69791,-9.510134
18468,0.29706958,15.969785
18469,20.818089,12.295185
18470,-16.96275,9.860809
18471,28.955162,11.662849
18472,22.350351,13.964731
18473,12.709884,-33.45939
18474,8.723381,-15.911885
18475,6.298782,26.25081
18476,-20.357021,0.6666982
18477,10.933902,17.243814
18478,15.786458,-4.192348
18479,-0.44206896,9.757552
18480,26.816687,-1.4041686
18481,-8.245765,29.525963
18482,16.560028,7.468013
18483,-26.982048,-7.58009
18484,-22.906097,3.504285
18485,-17.747805,11.468927
18486,-3.005789,15.0470295
18487,-28.763702,1.0259936
18488,-39.455627,-17.244568
18489,12.142998,-34.130207
18490,2.2350779,8.439142
18491,25.370129,28.39296
18492,25.375736,28.412611
18493,-18.927313,11.291689
18494,-15.5805855,-26.469921
18495,-11.70947,-1.7074469
18496,-42.19505,-18.677101
18497,-22.012283,3.0634866
18498,-32.415703,-9.093596
18499,-1.0072253,3.1588447
18500,-2.9894834,17.263716
18501,-14.406123,38.994846
18502,-4.8609343,-12.877041
18503,-11.901918,-7.851719
18504,-16.80504,2.8813715
18505,-26.639475,5.01984
18506,-4.4918156,9.748179
18507,32.86015,10.724491
18508,-12.844683,-10.048177
18509,25.476055,31.844664
18510,26.973835,-1.4509943
18511,-2.0026793,21.717873
18512,37.97169,3.2223005
18513,-2.269466,-8.43006
18514,43.122723,-0.7488001
18515,21.948727,10.7082615
18516,7.6651983,33.51407
18517,-12.114942,8.080358
18518,2.689927,-22.558996
18519,-18.613773,11.213155
18520,9.884161,11.952767
18521,7.5176096,26.027979
18522,-22.890364,4.388324
18523,5.085468,5.347569
18524,14.330869,13.576708
18525,12.637558,-27.507772
18526,-22.83583,3.5101368
18527,0.18176767,48.578094
18528,-5.901404,17.921307
18529,9.031762,25.628212
18530,9.225903,10.066967
18531,21.666594,15.20585
18532,29.499756,-4.8318057
18533,-28.735138,16.292658
18534,9.501057,9.532973
18535,0.26911485,32.983772
18536,-23.861387,-19.757753
18537,-29.69306,17.203636
18538,-22.362576,16.88779
18539,-14.831937,19.040169
18540,9.74439,9.505563
18541,-7.1835604,26.159075
18542,15.614965,7.392988
18543,8.320111,-15.223165
18544,-8.683367,19.89509
18545,-21.483341,3.4912732
18546,-26.29143,13.161485
18547,-19.460405,21.464016
18548,3.9531925,5.2819495
18549,-13.706446,33.388496
18550,-12.898226,-11.640101
18551,19.201227,-13.691235
18552,23.561136,-26.930227
18553,-3.0660052,20.116066
18554,-0.90584064,29.837515
18555,-12.353902,-7.822196
18556,-1.9036129,-7.388895
18557,-39.3284,-17.474615
18558,-7.0053744,-2.4651465
18559,13.019913,-34.774036
18560,14.17909,18.22584
18561,-25.126968,0.8267456
18562,1.8624725,34.66268
18563,-17.17724,9.651512
18564,-14.733373,-9.704878
18565,13.123566,24.458698
18566,1.2487117,48.343105
18567,18.80425,36.813423
18568,34.397552,10.313941
18569,-25.419718,7.0784674
18570,-17.056942,25.785723
18571,-0.35687184,7.0207257
18572,-38.748905,-2.1156085
18573,39.484905,-7.0800414
18574,-25.903479,12.616625
18575,-13.724286,25.81453
18576,25.537928,31.83438
18577,18.560984,-4.9890347
18578,-5.3446364,-11.662252
18579,-12.968306,-1.2297645
18580,-12.432191,-3.9914653
18581,-26.105946,-4.058766
18582,1.9099593,6.915668
18583,0.6155146,16.59693
18584,-22.476826,-27.231533
18585,38.97473,1.9621446
18586,-4.5114264,-1.5543953
18587,22.257225,31.319773
18588,-12.380273,26.92133
18589,-10.256298,28.39575
18590,-32.324455,3.5825937
18591,-0.7941655,11.655297
18592,12.531581,12.200482
18593,-5.453103,1.2809504
18594,31.354761,10.322678
18595,-22.627785,-27.304018
18596,4.232738,22.091845
18597,-6.3762064,32.32984
18598,1.8756584,7.5818934
18599,0.4281168,-9.811563
18600,19.426111,34.626514
18601,4.335683,-23.24943
18602,-16.481949,-28.908646
18603,-4.5576835,8.921768
18604,40.077938,13.099135
18605,-2.2830567,16.989853
18606,-10.971735,25.54528
18607,-9.784455,1.0443206
18608,4.46179,21.851686
18609,29.420551,12.03335
18610,16.021652,8.486019
18611,-26.285013,13.190431
18612,-15.021912,6.011896
18613,14.639297,-4.4977036
18614,-4.2118583,7.8009386
18615,-5.1462936,22.919947
18616,-1.4594272,21.552557
18617,8.185094,26.682901
18618,-1.1076411,-8.435547
18619,15.636772,32.44858
18620,14.498708,13.39655
18621,0.32092592,5.2432504
18622,-26.916693,4.8527274
18623,30.549913,12.386214
18624,-17.347572,17.718252
18625,23.475924,12.443539
18626,2.6649463,6.337944
18627,25.12362,16.668493
18628,22.850634,16.27445
18629,23.934216,-0.08898902
18630,11.914894,23.98332
18631,0.94360703,-9.833433
18632,-12.155413,-7.81924
18633,12.581233,-8.092018
18634,-5.444965,16.356285
18635,-11.897302,8.089409
18636,-22.998737,-26.61574
18637,15.632513,32.46712
18638,-4.5274253,24.418016
18639,-15.848249,13.925783
18640,13.178348,11.815412
18641,-14.900819,5.7049613
18642,-28.680014,1.0918186
18643,-11.872371,-7.8449597
18644,-5.9739594,27.845213
18645,-0.90105796,41.411575
18646,38.2468,0.8686182
18647,12.308396,15.594362
18648,-11.484542,7.881602
18649,-3.8356855,6.6898265
18650,-14.882842,31.636742
18651,-36.501087,-1.440666
18652,0.21618526,-6.574432
18653,-24.368626,-7.7006826
18654,-16.805492,2.8814585
18655,-22.699488,-5.3871055
18656,33.29456,-35.743755
18657,-23.870838,-19.71138
18658,-8.666554,19.85298
18659,17.363152,-27.33257
18660,12.379968,-3.904959
18661,-28.066156,-10.156383
18662,18.497131,12.674802
18663,-7.4840546,21.788729
18664,-26.699583,7.2009993
18665,-36.270283,-3.9152849
18666,12.498721,-35.216278
18667,-5.9220185,23.340738
18668,-1.5535548,-12.8752
18669,-28.992935,2.1923544
18670,23.553566,11.933433
18671,-19.163857,31.914875
18672,2.821269,17.759306
18673,18.344494,35.044155
18674,-2.51999,-23.9874
18675,16.436756,9.479986
18676,12.178045,-34.473442
18677,21.239435,1.4195472
18678,34.976307,10.737338
18679,1.3176345,26.410551
18680,-12.590765,-2.9099913
18681,-30.37587,17.606289
18682,26.491861,-0.5165841
18683,-0.6272325,13.274453
18684,5.8388166,1.3827459
18685,-10.931298,0.85842496
18686,-41.956852,-19.325796
18687,-20.767204,3.9680665
18688,4.635277,-17.12443
18689,-19.807476,11.428331
18690,-16.643091,15.1985
18691,-25.958607,3.8437402
18692,21.583164,13.689927
18693,25.911682,31.833427
18694,8.261011,18.12417
18695,17.37735,-27.298836
18696,4.152978,6.875764
18697,12.274853,15.577092
18698,23.99362,-0.08904658
18699,-7.7184596,-5.8408933
18700,16.265833,7.642634
18701,-19.80774,29.925884
18702,-0.66273105,-15.239975
18703,-17.160616,-34.51079
18704,-16.026134,-26.476545
18705,-16.692867,1.9539593
18706,-15.431535,7.275194
18707,-28.030874,-10.451082
18708,-1.6340134,-15.279173
18709,-18.375914,-5.019644
18710,-2.6688647,29.11718
18711,3.5354965,15.967657
18712,12.293266,24.48134
18713,-6.621268,32.32965
18714,-12.860209,-2.8554158
18715,-10.708677,32.718994
18716,-2.5360043,17.23987
18717,22.67714,10.885901
18718,8.254626,14.035686
18719,-17.842228,-6.8981824
18720,-19.582363,1.6118115
18721,-31.951075,-10.047831
18722,19.644642,-6.277498
18723,-0.90062517,41.417553
18724,-0.83439314,11.978849
18725,-10.548738,-4.59911
18726,-12.627943,18.858822
18727,-37.068367,-12.08235
18728,17.30883,31.668428
18729,-27.492828,1.0116148
18730,-19.421484,21.463398
18731,34.12659,10.270292
18732,-23.22097,-27.334951
18733,12.146323,-34.453606
18734,6.3555055,31.6105
18735,-22.938072,-26.59629
18736,-32.9016,1.5343498
18737,-23.302732,1.3047295
18738,-17.96212,-6.917704
18739,15.028844,7.4161353
18740,3.165847,-20.891241
18741,-33.718147,-27.437742
18742,-6.0217876,4.783029
18743,4.3498335,21.901882
18744,-32.439613,18.036371
18745,-36.16876,-1.1159073
18746,-4.6226873,-13.0961895
18747,-4.7044597,27.720121
18748,-1.4648554,17.261606
18749,-13.369505,-11.909129
18750,30.208435,-5.1124277
18751,-41.188972,-16.130527
18752,18.610556,36.601665
18753,-15.945407,14.29414
18754,-0.9129593,7.9357576
18755,-11.697307,26.155367
18756,-5.3621607,1.3386769
18757,33.4809,-35.99659
18758,-19.082205,15.389371
18759,-23.063955,1.2541707
18760,-0.87436414,11.855396
18761,-12.023543,-7.8850174
18762,40.07615,12.907309
18763,-21.79209,17.046726
18764,14.10931,28.535807
18765,15.312953,-31.513285
18766,10.6621275,-18.895323
18767,6.3217115,13.306903
18768,-26.467205,6.885173
18769,-29.663984,11.1227865
18770,-0.059108786,6.4960523
18771,-6.3391213,32.32276
18772,13.572865,20.646696
18773,-25.792463,-9.019285
18774,14.788786,6.931488
18775,-11.214911,31.863255
18776,-6.5381913,-7.9634504
18777,-2.004709,13.435978
18778,-4.1760373,5.7368016
18779,2.2445524,26.777912
18780,-1.2051706,3.3773117
18781,-34.2934,-28.21102
18782,7.2628274,-25.355925
18783,-9.95209,16.168224
18784,1.024376,48.80443
18785,-20.125147,26.848774
18786,-15.58222,5.939203
18787,-22.32235,-23.321974
18788,10.925484,-26.975044
18789,-4.365465,9.719519
18790,-28.5665,0.9835125
18791,-31.920002,-9.775858
18792,-6.389156,32.331207
18793,-27.563652,4.357206
18794,7.1412287,12.266124
18795,-40.08845,-18.072714
18796,5.6471868,21.79519
18797,-21.68757,3.1370199
18798,9.014896,17.538433
18799,-6.3196077,-6.1671023
18800,-23.557951,-23.75433
18801,12.365251,15.757325
18802,-0.13340352,-12.209891
18803,-11.692133,-11.404362
18804,-41.205597,-19.065872
18805,7.1808105,12.376071
18806,-3.9269967,15.926925
18807,6.201779,30.801554
18808,-26.427313,5.039496
18809,-4.0064254,-24.630241
18810,-16.208397,14.127603
18811,-5.7939396,21.603094
18812,3.6605313,28.957857
18813,-11.674295,-7.7224345
18814,-42.135517,-19.16292
18815,16.067839,8.895702
18816,-30.666023,-9.682291
18817,-18.155533,25.302711
18818,-3.4075294,12.204418
18819,15.122894,-5.368762
18820,-2.979182,17.036036
18821,8.879201,-32.183018
18822,-5.0824924,22.352121
18823,8.120257,22.483913
18824,-20.508503,18.596539
18825,-1.2876086,21.447134
18826,9.937748,14.372645
18827,-37.073708,-2.0863538
18828,13.753053,14.434656
18829,29.16861,12.009872
18830,-28.850739,1.0110266
18831,-4.5225077,-30.942177
18832,15.256495,-5.4755144
18833,-31.993692,-7.465072
18834,28.812792,-5.240972
18835,-0.88667256,7.846769
18836,-0.27702165,-11.935453
18837,21.78151,17.251188
18838,-14.116248,27.144032
18839,8.720391,-32.187973
18840,13.762699,29.015541
18841,-21.940958,15.6271
18842,-2.3453407,11.274798
18843,10.86027,-7.2250695
18844,-2.5739367,-11.730758
18845,-13.804621,5.7162538
18846,-22.074186,-8.902924
18847,14.674973,7.0153017
18848,-6.5680046,-4.430074
18849,-18.703218,11.912292
18850,-15.395103,18.840094
18851,-7.5191913,25.90347
18852,-17.199959,-34.48744
18853,30.235569,-5.181955
18854,-13.680569,15.189812
18855,-35.23724,3.242276
18856,-23.911472,19.208395
18857,-18.50528,-3.7497642
18858,-3.55948,-14.218516
18859,-21.004005,23.334734
18860,-2.9894974,20.073788
18861,23.046204,12.535245
18862,30.313028,12.502973
18863,-10.531075,0.67802036
18864,23.20907,13.597189
18865,20.956047,-27.485552
18866,-8.20937,-4.507506
18867,-32.441887,2.8123798
18868,45.064316,0.15642662
18869,8.469919,-15.410922
18870,12.458299,17.595942
18871,-19.940878,26.840887
18872,-22.291489,11.312901
18873,15.81494,-8.314406
18874,-4.2099795,9.045662
18875,38.88817,16.565136
18876,-2.5757225,23.794806
18877,18.013287,35.02326
18878,-16.964556,9.861172
18879,18.522171,12.652242
18880,20.864494,-0.36225417
18881,1.8527603,6.2443023
18882,10.541933,12.775801
18883,-8.160408,29.658184
18884,-5.5667887,-29.637323
18885,-22.648886,-9.324039
18886,11.092255,25.338875
18887,-19.302929,15.561862
18888,-10.415766,16.16517
18889,-11.848073,-6.3965564
18890,20.957006,12.273526
18891,18.508904,36.349102
18892,-12.499768,18.043756
18893,16.799871,32.114346
18894,-0.46178985,9.846814
18895,-14.203159,-24.013191
18896,-35.680145,-2.8645918
18897,-19.466314,21.424534
18898,-33.185802,1.445628
18899,-0.4785243,-13.129215
18900,34.291462,-30.840296
18901,-5.089919,27.397148
18902,25.595211,29.197548
18903,0.02750684,-4.6448526
18904,7.4570937,33.320423
18905,-37.07852,-2.0557203
18906,-11.164636,26.414837
18907,0.0017450568,8.77115
18908,-18.286993,25.094273
18909,-16.01814,9.410256
18910,-32.91772,3.3702598
18911,-13.931343,11.661507
18912,10.9565,-7.349796
18913,-18.634928,-5.140275
18914,39.485332,-7.080132
18915,-18.189602,-3.8740783
18916,-15.151989,38.179447
18917,-38.763844,-16.926907
18918,-11.924843,-6.524206
18919,-35.281258,-7.1589847
18920,-0.30594534,21.888319
18921,-2.219058,26.47895
18922,-1.337911,21.488977
18923,-22.22467,16.32748
18924,25.333076,-0.53143066
18925,-5.782123,-8.507529
18926,12.298815,15.604104
18927,-1.6256235,-12.2710495
18928,17.804464,9.984974
18929,-3.9345238,16.073153
18930,-7.813848,-4.511682
18931,-11.83617,-1.86428
18932,-26.732935,5.118696
18933,10.919787,13.172964
18934,-7.1040936,8.252383
18935,26.058197,-0.15312581
18936,25.391314,31.830523
18937,-10.065434,18.410307
18938,-32.993107,0.62060183
18939,-31.978195,-10.022407
18940,-27.929865,0.8234263
18941,-16.771265,-27.323412
18942,-4.524307,9.716724
18943,-8.146398,-1.9986117
18944,21.253004,11.797371
18945,-26.113974,-4.0524735
18946,17.885767,34.401222
18947,30.324236,-5.0760107
18948,-16.497454,15.220393
18949,3.5945482,2.458613
18950,-9.841607,-4.307725
18951,-27.13153,0.39555806
18952,-7.4851394,-5.56479
18953,43.873863,-0.44587007
18954,-33.511467,9.5273075
18955,-22.530355,1.2569802
18956,-5.792943,-31.585604
18957,-0.21780047,2.3049362
18958,11.173366,25.443874
18959,21.3863,10.53577
18960,-26.698975,15.641809
18961,-0.22885926,4.719998
18962,-19.206085,-1.6401424
18963,-36.61954,-0.8301676
18964,-8.36146,-4.3486037
18965,-41.364826,-19.379797
18966,-10.03843,18.569576
18967,-0.01695229,16.589685
18968,8.025035,32.543068
18969,16.004515,13.696455
18970,40.08359,13.1087265
18971,-4.7619634,-12.822949
18972,-2.4650068,11.430852
18973,10.476807,11.677926
18974,-15.3749,5.5480685
18975,34.11681,-35.223454
18976,39.019814,-6.7158804
18977,17.831327,34.517487
18978,-5.779932,-28.871922
18979,-17.14861,9.67509
18980,12.441485,-3.9699156
18981,10.581347,-19.260214
18982,-5.1903214,2.1358285
18983,-5.7256775,-11.38041
18984,-7.811629,28.948738
18985,-0.03905406,6.566431
18986,15.9725275,-6.0757413
18987,-13.251758,10.98034
18988,2.7065449,26.295918
18989,-19.574448,-1.297391
18990,-16.248215,14.274961
18991,-23.093235,3.5983598
18992,-13.142123,8.344777
18993,-13.163396,8.3613405
18994,-13.162974,8.361303
18995,-13.142394,8.37095
18996,-13.167277,8.383107
18997,-26.81379,4.332062
18998,-14.780365,38.26038
18999,-5.756032,7.6261764
19000,-19.285812,-8.247208
19001,-5.1204185,22.271881
19002,-4.982772,2.700563
19003,-3.7452047,8.433292
19004,-0.45926002,48.224735
19005,-8.771377,21.662107
19006,-2.8348544,15.908135
19007,1.4453784,28.872252
19008,-21.467072,10.2524605
19009,-5.0542397,27.067698
19010,-4.3785357,-23.60541
