ID,Class
A0x8f75,0.0
A0x8f78,0.0
A0x8f79,0.0
A0x8f7b,0.0
A0x8f7c,0.0
A0x8f7d,0.0
A0x8f80,0.0
A0x8f83,0.0
A0x8f87,0.0
A0x8f88,0.0
A0x8f89,0.0
A0x8f8a,0.0
A0x8f8d,0.0
A0x8f90,0.0
A0x8f91,0.0
A0x8f92,0.0
A0x8f93,0.0
A0x8f97,0.0
A0x8f98,0.0
A0x8f99,0.0
A0x8f9a,0.0
A0x8f9f,0.0
A0x8fa0,0.0
A0x8fa1,0.0
A0x8fa2,0.0
A0x8fa3,0.0
A0x8fa5,0.0
A0x8fa6,0.0
A0x8fa8,0.0
A0x8faa,0.0
A0x8fab,0.0
A0x8fad,0.0
A0x8faf,0.0
A0x8fb4,0.0
A0x8fb6,0.0
A0x8fb8,0.0
A0x8fb9,0.0
A0x8fbd,0.0
A0x8fbe,0.0
A0x8fbf,0.0
A0x8fc0,0.0
A0x8fc1,0.0
A0x8fc2,0.0
A0x8fc4,0.0
A0x8fc5,0.0
A0x8fc6,0.0
A0x8fc8,0.0
A0x8fc9,0.0
A0x8fcb,0.0
A0x8fcc,0.0
A0x8fd0,0.0
A0x8fd2,0.0
A0x8fd3,0.0
A0x8fd4,0.0
A0x8fd5,0.0
A0x8fd8,0.0
A0x8fdb,0.0
A0x8fdc,0.0
A0x8fde,0.0
A0x8fdf,0.0
A0x8fe0,0.0
A0x8fe1,0.0
A0x8fe2,0.0
A0x8fe3,0.0
A0x8fe4,0.0
A0x8fe5,0.0
A0x8fe9,0.0
A0x8fed,0.0
A0x8fee,0.0
A0x8fef,0.0
A0x8ff1,0.0
A0x8ff2,0.0
A0x8ff3,0.0
A0x8ff4,0.0
A0x8ff5,0.0
A0x8ff6,0.0
A0x8ff8,0.0
A0x8ff9,0.0
A0x8ffb,0.0
A0x8ffc,0.0
A0x8ffd,0.0
A0x8fff,0.0
A0x9005,0.0
A0x9007,0.0
A0x9008,0.0
A0x9009,0.0
A0x900a,0.0
A0x900b,0.0
A0x900d,0.0
A0x900f,0.0
A0x9010,0.0
A0x9012,0.0
A0x9014,0.0
A0x9015,0.0
A0x9016,0.0
A0x9018,0.0
A0x901a,0.0
A0x901d,0.0
A0x9020,0.0
A0x9022,0.0
A0x9023,0.0
A0x9024,0.0
A0x9027,0.0
A0x9029,0.0
A0x902a,0.0
A0x902d,0.0
A0x9030,0.0
A0x9032,0.0
A0x9036,0.0
A0x9038,0.0
A0x903a,0.0
A0x903d,0.0
A0x903f,0.0
A0x9043,0.0
A0x9045,0.0
A0x9047,0.0
A0x9048,0.0
A0x9049,0.0
A0x904a,0.0
A0x904b,0.0
A0x904d,0.0
A0x904e,0.0
A0x904f,0.0
A0x9051,0.0
A0x9052,0.0
A0x9054,0.0
A0x9056,0.0
A0x9057,0.0
A0x9059,0.0
A0x905b,0.0
A0x905e,0.0
A0x9060,0.0
A0x9061,0.0
A0x9062,0.0
A0x9064,0.0
A0x9067,0.0
A0x9068,0.0
A0x9069,0.0
A0x906b,0.0
A0x906e,0.0
A0x906f,0.0
A0x9071,0.0
A0x9072,0.0
A0x9073,0.0
A0x9074,0.0
A0x9077,0.0
A0x907b,0.0
A0x907c,0.0
A0x907d,0.0
A0x907e,0.0
A0x907f,0.0
A0x9081,0.0
A0x9083,0.0
A0x9087,0.0
A0x9089,0.0
A0x9090,0.0
A0x9091,0.0
A0x9092,0.0
A0x9093,0.0
A0x9094,0.0
A0x9095,0.0
A0x9096,0.0
A0x9099,0.0
A0x909c,0.0
A0x909d,0.0
A0x909f,0.0
A0x90a0,0.0
A0x90a1,0.0
A0x90a3,0.0
A0x90a6,0.0
A0x90a7,0.0
A0x90a9,0.0
A0x90aa,0.0
A0x90ab,0.0
A0x90ac,0.0
A0x90ae,0.0
A0x90af,0.0
A0x90b2,0.0
A0x90b3,0.0
A0x90b8,0.0
A0x90b9,0.0
A0x90be,0.0
A0x90c0,0.0
A0x90c5,0.0
A0x90c8,0.0
A0x90c9,0.0
A0x90ca,0.0
A0x90cb,0.0
A0x90cc,0.0
A0x90ce,0.0
A0x90d1,0.0
A0x90d2,0.0
A0x90d3,0.0
A0x90d6,0.0
A0x90d7,0.0
A0x90d8,0.0
A0x90dc,0.0
A0x90dd,0.0
A0x90df,0.0
A0x90e3,0.0
A0x90e5,0.0
A0x90e6,0.0
A0x90e7,0.0
A0x90e9,0.0
A0x90ed,0.0
A0x90ee,0.0
A0x90ef,0.0
A0x90f0,0.0
A0x90f1,0.0
A0x90f3,0.0
A0x90f7,0.0
A0x90f9,0.0
A0x90fc,0.0
A0x90fd,0.0
A0x90ff,0.0
A0x9104,0.0
A0x9105,0.0
A0x9106,0.0
A0x9107,0.0
A0x910b,0.0
A0x910c,0.0
A0x9110,0.0
A0x9114,0.0
A0x9116,0.0
A0x9119,0.0
A0x911b,0.0
A0x911c,0.0
A0x911d,0.0
A0x911e,0.0
A0x911f,0.0
A0x9120,0.0
A0x9122,0.0
A0x9125,0.0
A0x9126,0.0
A0x9127,0.0
A0x9129,0.0
A0x912c,0.0
A0x912d,0.0
A0x912f,0.0
A0x9134,0.0
A0x9137,0.0
A0x9138,0.0
A0x913b,0.0
A0x913c,0.0
A0x913e,0.0
A0x9143,0.0
A0x9144,0.0
A0x9146,0.0
A0x914a,0.0
A0x914b,0.0
A0x9154,0.0
A0x9155,0.0
A0x9156,0.0
A0x9157,0.0
A0x915a,0.0
A0x915b,0.0
A0x915c,0.0
A0x915f,0.0
A0x9160,0.0
A0x9161,0.0
A0x9162,0.0
A0x9164,0.0
A0x9167,0.0
A0x916c,0.0
A0x916f,0.0
A0x9170,0.0
A0x9172,0.0
A0x9175,0.0
A0x9176,0.0
A0x917b,0.0
A0x917c,0.0
A0x917f,0.0
A0x9180,0.0
A0x9183,0.0
A0x9185,0.0
A0x9186,0.0
A0x9187,0.0
A0x9188,0.0
A0x9189,0.0
A0x918b,0.0
A0x918d,0.0
A0x9193,0.0
A0x9194,0.0
A0x9199,0.0
A0x919e,0.0
A0x91a0,0.0
A0x91a5,0.0
A0x91a6,0.0
A0x91a7,0.0
A0x91a8,0.0
A0x91aa,0.0
A0x91ab,0.0
A0x91ac,0.0
A0x91ad,0.0
A0x91ae,0.0
A0x91af,0.0
A0x91b0,0.0
A0x91b1,0.0
A0x91b2,0.0
A0x91b5,0.0
A0x91b6,0.0
A0x91b8,0.0
A0x91ba,0.0
A0x91bb,0.0
A0x91bc,0.0
A0x91bd,0.0
A0x91c1,0.0
A0x91c9,0.0
A0x91ca,0.0
A0x91cd,0.0
A0x91ce,0.0
A0x91cf,0.0
A0x91d0,0.0
A0x91d2,0.0
A0x91d4,0.0
A0x91d5,0.0
A0x91d7,0.0
A0x91d9,0.0
A0x91da,0.0
A0x91dd,0.0
A0x91e0,0.0
A0x91e1,0.0
A0x91e2,0.0
A0x91e5,0.0
A0x91e7,0.0
A0x91e9,0.0
A0x91ea,0.0
A0x91eb,0.0
A0x91ec,0.0
A0x91ed,0.0
A0x91ef,0.0
A0x91f2,0.0
A0x91f6,0.0
A0x91f7,0.0
A0x91fa,0.0
A0x91fb,0.0
A0x91fc,0.0
A0x91fe,0.0
A0x9201,0.0
A0x9202,0.0
A0x9205,0.0
A0x9207,0.0
A0x9208,0.0
A0x9209,0.0
A0x920b,0.0
A0x920c,0.0
A0x920d,0.0
A0x920e,0.0
A0x920f,0.0
A0x9210,0.0
A0x9213,0.0
A0x9214,0.0
A0x9216,0.0
A0x9217,0.0
A0x921a,0.0
A0x921c,0.0
A0x921d,0.0
A0x921e,0.0
A0x921f,0.0
A0x9221,0.0
A0x9224,0.0
A0x9229,0.0
A0x922b,0.0
A0x922c,0.0
A0x922d,0.0
A0x9232,0.0
A0x9236,0.0
A0x9237,0.0
A0x923a,0.0
A0x923b,0.0
A0x923c,0.0
A0x923d,0.0
A0x9240,0.0
A0x9241,0.0
A0x9244,0.0
A0x9249,0.0
A0x924a,0.0
A0x924b,0.0
A0x924f,0.0
A0x9251,0.0
A0x9252,0.0
A0x9257,0.0
A0x9258,0.0
A0x925a,0.0
A0x925b,0.0
A0x925e,0.0
A0x9260,0.0
A0x9261,0.0
A0x9262,0.0
A0x9263,0.0
A0x9266,0.0
A0x9268,0.0
A0x926a,0.0
A0x926f,0.0
A0x9271,0.0
A0x9276,0.0
A0x9279,0.0
A0x927b,0.0
A0x927c,0.0
A0x927d,0.0
A0x927e,0.0
A0x927f,0.0
A0x9281,0.0
A0x9287,0.0
A0x928a,0.0
A0x928b,0.0
A0x928d,0.0
A0x928e,0.0
A0x928f,0.0
A0x9290,0.0
A0x9292,0.0
A0x9295,0.0
A0x9296,0.0
A0x9298,0.0
A0x929b,0.0
A0x929d,0.0
A0x929e,0.0
A0x929f,0.0
A0x92a3,0.0
A0x92a5,0.0
A0x92a6,0.0
A0x92a8,0.0
A0x92aa,0.0
A0x92b1,0.0
A0x92b2,0.0
A0x92b3,0.0
A0x92b5,0.0
A0x92b8,0.0
A0x92b9,0.0
A0x92bc,0.0
A0x92bd,0.0
A0x92be,0.0
A0x92c0,0.0
A0x92c1,0.0
A0x92c4,0.0
A0x92c5,0.0
A0x92c6,0.0
A0x92c7,0.0
A0x92cc,0.0
A0x92d4,0.0
A0x92d6,0.0
A0x92da,0.0
A0x92dc,0.0
A0x92e0,0.0
A0x92e4,0.0
A0x92e5,0.0
A0x92e6,0.0
A0x92e9,0.0
A0x92ea,0.0
A0x92eb,0.0
A0x92ec,0.0
A0x92ed,0.0
A0x92ef,0.0
A0x92f0,0.0
A0x92f1,0.0
A0x92f5,0.0
A0x92f6,0.0
A0x92f7,0.0
A0x92f8,0.0
A0x92fa,0.0
A0x92fb,0.0
A0x92fc,0.0
A0x92fe,0.0
A0x92ff,0.0
A0x9301,0.0
A0x9302,0.0
A0x9303,0.0
A0x9306,0.0
A0x9309,0.0
A0x930a,0.0
A0x930f,0.0
A0x9310,0.0
A0x9312,0.0
A0x931f,0.0
A0x9321,0.0
A0x9323,0.0
A0x9324,0.0
A0x9325,0.0
A0x9327,0.0
A0x9328,0.0
A0x932b,0.0
A0x932c,0.0
A0x932f,0.0
A0x9330,0.0
A0x9331,0.0
A0x9332,0.0
A0x9333,0.0
A0x9335,0.0
A0x9337,0.0
A0x9339,0.0
A0x933a,0.0
A0x933b,0.0
A0x933c,0.0
A0x933e,0.0
A0x933f,0.0
A0x9340,0.0
A0x9341,0.0
A0x9342,0.0
A0x9344,0.0
A0x9346,0.0
A0x9347,0.0
A0x9349,0.0
A0x934d,0.0
A0x9351,0.0
A0x9352,0.0
A0x9354,0.0
A0x9356,0.0
A0x9357,0.0
A0x935a,0.0
A0x9362,0.0
A0x9363,0.0
A0x9365,0.0
A0x936a,0.0
A0x936b,0.0
A0x936c,0.0
A0x936f,0.0
A0x9370,0.0
A0x9372,0.0
A0x9374,0.0
A0x9377,0.0
A0x9378,0.0
A0x937b,0.0
A0x937c,0.0
A0x937d,0.0
A0x937e,0.0
A0x9381,0.0
A0x9384,0.0
A0x9385,0.0
A0x9386,0.0
A0x9387,0.0
A0x9389,0.0
A0x9391,0.0
A0x9395,0.0
A0x9396,0.0
A0x9397,0.0
A0x9399,0.0
A0x939c,0.0
A0x939e,0.0
A0x93a0,0.0
A0x93a3,0.0
A0x93a6,0.0
A0x93a7,0.0
A0x93aa,0.0
A0x93ad,0.0
A0x93ae,0.0
A0x93af,0.0
A0x93b0,0.0
A0x93b2,0.0
A0x93b6,0.0
A0x93b8,0.0
A0x93ba,0.0
A0x93bb,0.0
A0x93bc,0.0
A0x93be,0.0
A0x93c1,0.0
A0x93c4,0.0
A0x93c5,0.0
A0x93c6,0.0
A0x93ca,0.0
A0x93cc,0.0
A0x93cd,0.0
A0x93cf,0.0
A0x93d4,0.0
A0x93d8,0.0
A0x93d9,0.0
A0x93da,0.0
A0x93db,0.0
A0x93dd,0.0
A0x93de,0.0
A0x93e0,0.0
A0x93e1,0.0
A0x93e2,0.0
A0x93e3,0.0
A0x93e4,0.0
A0x93e5,0.0
A0x93e6,0.0
A0x93e7,0.0
A0x93e8,0.0
A0x93ea,0.0
A0x93eb,0.0
A0x93ec,0.0
A0x93ef,0.0
A0x93f0,0.0
A0x93f1,0.0
A0x93f3,0.0
A0x93f5,0.0
A0x93f6,0.0
A0x93f7,0.0
A0x93f8,0.0
A0x93f9,0.0
A0x93fa,0.0
A0x93fd,0.0
A0x93fe,0.0
A0x9400,0.0
A0x9401,0.0
A0x9405,0.0
A0x9406,0.0
A0x9407,0.0
A0x9409,0.0
A0x940a,0.0
A0x940b,0.0
A0x940c,0.0
A0x940d,0.0
A0x9410,0.0
A0x9411,0.0
A0x9412,0.0
A0x9413,0.0
A0x9416,0.0
A0x9417,0.0
A0x9418,0.0
A0x941b,0.0
A0x941d,0.0
A0x9420,0.0
A0x9422,0.0
A0x9427,0.0
A0x9428,0.0
A0x9429,0.0
A0x942a,0.0
A0x942b,0.0
A0x942d,0.0
A0x942e,0.0
A0x942f,0.0
A0x9430,0.0
A0x9431,0.0
A0x9433,0.0
A0x9435,0.0
A0x9436,0.0
A0x9438,0.0
A0x9439,0.0
A0x943a,0.0
A0x943f,0.0
A0x9446,0.0
A0x9448,0.0
A0x9449,0.0
A0x944e,0.0
A0x9451,0.0
A0x9452,0.0
A0x9453,0.0
A0x9454,0.0
A0x9456,0.0
A0x945e,0.0
A0x9462,0.0
A0x9463,0.0
A0x9464,0.0
A0x9465,0.0
A0x9467,0.0
A0x946a,0.0
A0x946c,0.0
A0x946e,0.0
A0x946f,0.0
A0x9471,0.0
A0x9472,0.0
A0x9473,0.0
A0x9476,0.0
A0x9478,0.0
A0x947a,0.0
A0x947c,0.0
A0x947e,0.0
A0x9481,0.0
A0x9482,0.0
A0x9483,0.0
A0x9486,0.0
A0x9488,0.0
A0x9489,0.0
A0x948a,0.0
A0x948b,0.0
A0x948d,0.0
A0x9490,0.0
A0x9495,0.0
A0x9497,0.0
A0x9498,0.0
A0x949a,0.0
A0x949c,0.0
A0x949e,0.0
A0x949f,0.0
A0x94a0,0.0
A0x94a2,0.0
A0x94a8,0.0
A0x94aa,0.0
A0x94ab,0.0
A0x94ac,0.0
A0x94af,0.0
A0x94b1,0.0
A0x94b2,0.0
A0x94b3,0.0
A0x94b8,0.0
A0x94ba,0.0
A0x94bb,0.0
A0x94bd,0.0
A0x94be,0.0
A0x94c1,0.0
A0x94c2,0.0
A0x94c3,0.0
A0x94c4,0.0
A0x94c5,0.0
A0x94c7,0.0
A0x94ca,0.0
A0x94cd,0.0
A0x94cf,0.0
A0x94d1,0.0
A0x94d3,0.0
A0x94d6,0.0
A0x94d7,0.0
A0x94d9,0.0
A0x94dc,0.0
A0x94de,0.0
A0x94df,0.0
A0x94e4,0.0
A0x94e7,0.0
A0x94e8,0.0
A0x94e9,0.0
A0x94eb,0.0
A0x94f2,0.0
A0x94f3,0.0
A0x94f5,0.0
A0x94f6,0.0
A0x94f9,0.0
A0x9500,0.0
A0x9501,0.0
A0x9505,0.0
A0x9506,0.0
A0x9507,0.0
A0x9508,0.0
A0x950a,0.0
A0x950b,0.0
A0x950d,0.0
A0x950e,0.0
A0x950f,0.0
A0x9512,0.0
A0x9516,0.0
A0x9517,0.0
A0x9518,0.0
A0x9519,0.0
A0x951a,0.0
A0x951c,0.0
A0x9520,0.0
A0x9525,0.0
A0x9526,0.0
A0x952a,0.0
A0x952b,0.0
A0x952c,0.0
A0x952d,0.0
A0x9530,0.0
A0x9531,0.0
A0x9533,0.0
A0x9535,0.0
A0x9536,0.0
A0x9538,0.0
A0x953a,0.0
A0x953d,0.0
A0x953f,0.0
A0x9540,0.0
A0x9542,0.0
A0x9547,0.0
A0x9548,0.0
A0x9549,0.0
A0x954a,0.0
A0x954b,0.0
A0x954c,0.0
A0x9550,0.0
A0x9551,0.0
A0x9552,0.0
A0x9554,0.0
A0x9555,0.0
A0x9556,0.0
A0x9559,0.0
A0x955c,0.0
A0x955d,0.0
A0x955f,0.0
A0x9560,0.0
A0x9562,0.0
A0x9563,0.0
A0x9565,0.0
A0x9566,0.0
A0x9567,0.0
A0x9568,0.0
A0x956d,0.0
A0x956e,0.0
A0x9571,0.0
A0x9573,0.0
A0x9574,0.0
A0x9577,0.0
A0x9578,0.0
A0x9579,0.0
A0x957a,0.0
A0x957b,0.0
A0x957e,0.0
A0x9581,0.0
A0x9582,0.0
A0x9583,0.0
A0x9584,0.0
A0x9585,0.0
A0x9586,0.0
A0x9587,0.0
A0x9589,0.0
A0x958b,0.0
A0x958c,0.0
A0x958f,0.0
A0x9594,0.0
A0x9598,0.0
A0x9599,0.0
A0x959a,0.0
A0x959c,0.0
A0x959e,0.0
A0x95a3,0.0
A0x95a4,0.0
A0x95a5,0.0
A0x95a7,0.0
A0x95a8,0.0
A0x95a9,0.0
A0x95ac,0.0
A0x95ae,0.0
A0x95b4,0.0
A0x95b5,0.0
A0x95b7,0.0
A0x95b8,0.0
A0x95b9,0.0
A0x95be,0.0
A0x95c6,0.0
A0x95c8,0.0
A0x95ca,0.0
A0x95cd,0.0
A0x95ce,0.0
A0x95d0,0.0
A0x95d1,0.0
A0x95d7,0.0
A0x95d8,0.0
A0x95d9,0.0
A0x95da,0.0
A0x95de,0.0
A0x95e0,0.0
A0x95e1,0.0
A0x95e2,0.0
A0x95e3,0.0
A0x95e5,0.0
A0x95e7,0.0
A0x95ec,0.0
A0x95ed,0.0
A0x95ef,0.0
A0x95f5,0.0
A0x95fc,0.0
A0x95ff,0.0
A0x9603,0.0
A0x9604,0.0
A0x9607,0.0
A0x9609,0.0
A0x960a,0.0
A0x960b,0.0
A0x960d,0.0
A0x960e,0.0
A0x9611,0.0
A0x9615,0.0
A0x9616,0.0
A0x961a,0.0
A0x961b,0.0
A0x961c,0.0
A0x961d,0.0
A0x961e,0.0
A0x9622,0.0
A0x9623,0.0
A0x9624,0.0
A0x9626,0.0
A0x9627,0.0
A0x9629,0.0
A0x962a,0.0
A0x962c,0.0
A0x9631,0.0
A0x9634,0.0
A0x9636,0.0
A0x9637,0.0
A0x963c,0.0
A0x963d,0.0
A0x963e,0.0
A0x9640,0.0
A0x9641,0.0
A0x9642,0.0
A0x9643,0.0
A0x9644,0.0
A0x9647,0.0
A0x9649,0.0
A0x964a,0.0
A0x964b,0.0
A0x964c,0.0
A0x964d,0.0
A0x9650,0.0
A0x9651,0.0
A0x9658,0.0
A0x9659,0.0
A0x965a,0.0
A0x965b,0.0
A0x965c,0.0
A0x965e,0.0
A0x965f,0.0
A0x9661,0.0
A0x9664,0.0
A0x9668,0.0
A0x9669,0.0
A0x966b,0.0
A0x966c,0.0
A0x966e,0.0
A0x9670,0.0
A0x9672,0.0
A0x9678,0.0
A0x9679,0.0
A0x967a,0.0
A0x967c,0.0
A0x967d,0.0
A0x9680,0.0
A0x9681,0.0
A0x9683,0.0
A0x9684,0.0
A0x9687,0.0
A0x9688,0.0
A0x968a,0.0
A0x968d,0.0
A0x9690,0.0
A0x9692,0.0
A0x9693,0.0
A0x9694,0.0
A0x9695,0.0
A0x9699,0.0
A0x969a,0.0
A0x969c,0.0
A0x969d,0.0
A0x969f,0.0
A0x96a0,0.0
A0x96aa,0.0
A0x96ae,0.0
A0x96b0,0.0
A0x96b1,0.0
A0x96b2,0.0
A0x96b3,0.0
A0x96b4,0.0
A0x96b5,0.0
A0x96b6,0.0
A0x96b7,0.0
A0x96b8,0.0
A0x96ba,0.0
A0x96bb,0.0
A0x96bc,0.0
A0x96be,0.0
A0x96bf,0.0
A0x96c1,0.0
A0x96c3,0.0
A0x96c7,0.0
A0x96c8,0.0
A0x96c9,0.0
A0x96ca,0.0
A0x96cb,0.0
A0x96cc,0.0
A0x96cd,0.0
A0x96d0,0.0
A0x96d1,0.0
A0x96d7,0.0
A0x96db,0.0
A0x96dc,0.0
A0x96dd,0.0
A0x96de,0.0
A0x96df,0.0
A0x96e1,0.0
A0x96e2,0.0
A0x96e3,0.0
A0x96e4,0.0
A0x96e5,0.0
A0x96e7,0.0
A0x96e8,0.0
A0x96e9,0.0
A0x96ea,0.0
A0x96ef,0.0
A0x96f0,0.0
A0x96f1,0.0
A0x96f2,0.0
A0x96f7,0.0
A0x96fd,0.0
A0x9700,0.0
A0x9703,0.0
A0x9704,0.0
A0x9706,0.0
A0x9707,0.0
A0x970a,0.0
A0x970b,0.0
A0x970c,0.0
A0x970d,0.0
A0x9711,0.0
A0x9713,0.0
A0x9715,0.0
A0x9718,0.0
A0x971b,0.0
A0x971c,0.0
A0x971f,0.0
A0x9726,0.0
A0x9728,0.0
A0x972a,0.0
A0x972b,0.0
A0x972d,0.0
A0x9730,0.0
A0x9734,0.0
A0x9736,0.0
A0x9738,0.0
A0x973a,0.0
A0x973b,0.0
A0x973d,0.0
A0x973e,0.0
A0x9741,0.0
A0x9743,0.0
A0x9745,0.0
A0x9746,0.0
A0x9747,0.0
A0x9749,0.0
A0x974a,0.0
A0x974f,0.0
A0x9750,0.0
A0x9754,0.0
A0x9755,0.0
A0x975a,0.0
A0x975b,0.0
A0x975c,0.0
A0x975f,0.0
A0x9760,0.0
A0x9765,0.0
A0x9766,0.0
A0x9768,0.0
A0x9769,0.0
A0x976b,0.0
A0x976c,0.0
A0x976e,0.0
A0x976f,0.0
A0x9772,0.0
A0x9773,0.0
A0x9774,0.0
A0x9775,0.0
A0x9776,0.0
A0x9779,0.0
A0x977b,0.0
A0x977c,0.0
A0x977e,0.0
A0x977f,0.0
A0x9780,0.0
A0x9781,0.0
A0x9783,0.0
A0x9786,0.0
A0x9790,0.0
A0x9793,0.0
A0x9796,0.0
A0x9798,0.0
A0x979a,0.0
A0x979b,0.0
A0x979f,0.0
A0x97a1,0.0
A0x97a2,0.0
A0x97a3,0.0
A0x97a7,0.0
A0x97a8,0.0
A0x97aa,0.0
A0x97b2,0.0
A0x97b4,0.0
A0x97b9,0.0
A0x97ba,0.0
A0x97bf,0.0
A0x97c1,0.0
A0x97c5,0.0
A0x97c6,0.0
A0x97c7,0.0
A0x97cb,0.0
A0x97cd,0.0
A0x97d0,0.0
A0x97d2,0.0
A0x97d6,0.0
A0x97d7,0.0
A0x97da,0.0
A0x97dc,0.0
A0x97dd,0.0
A0x97de,0.0
A0x97df,0.0
A0x97e0,0.0
A0x97e5,0.0
A0x97e6,0.0
A0x97e8,0.0
A0x97e9,0.0
A0x97ec,0.0
A0x97f0,0.0
A0x97f4,0.0
A0x97f6,0.0
A0x97f7,0.0
A0x97fe,0.0
A0x9800,0.0
A0x9802,0.0
A0x9805,0.0
A0x9806,0.0
A0x980c,0.0
A0x980e,0.0
A0x980f,0.0
A0x9811,0.0
A0x9812,0.0
A0x9813,0.0
A0x9817,0.0
A0x981a,0.0
A0x981b,0.0
A0x981c,0.0
A0x981d,0.0
A0x981e,0.0
A0x981f,0.0
A0x9821,0.0
A0x9822,0.0
A0x9823,0.0
A0x9824,0.0
A0x9825,0.0
A0x9826,0.0
A0x9827,0.0
A0x9829,0.0
A0x982a,0.0
A0x982c,0.0
A0x982d,0.0
A0x982e,0.0
A0x982f,0.0
A0x9830,0.0
A0x9834,0.0
A0x9835,0.0
A0x9837,0.0
A0x983e,0.0
A0x9841,0.0
A0x9844,0.0
A0x9846,0.0
A0x984a,0.0
A0x984b,0.0
A0x984c,0.0
A0x984d,0.0
A0x984f,0.0
A0x9851,0.0
A0x9854,0.0
A0x9855,0.0
A0x9857,0.0
A0x9858,0.0
A0x985a,0.0
A0x985d,0.0
A0x985e,0.0
A0x985f,0.0
A0x9860,0.0
A0x9861,0.0
A0x9862,0.0
A0x9867,0.0
A0x9869,0.0
A0x986b,0.0
A0x986d,0.0
A0x986e,0.0
A0x9874,0.0
A0x9875,0.0
A0x9876,0.0
A0x9877,0.0
A0x9878,0.0
A0x9879,0.0
A0x987b,0.0
A0x9883,0.0
A0x9884,0.0
A0x9886,0.0
A0x9887,0.0
A0x9888,0.0
A0x9889,0.0
A0x9890,0.0
A0x9891,0.0
A0x9892,0.0
A0x9893,0.0
A0x9894,0.0
A0x9895,0.0
A0x9896,0.0
A0x989d,0.0
A0x989f,0.0
A0x98a1,0.0
A0x98a3,0.0
A0x98a5,0.0
A0x98a6,0.0
A0x98aa,0.0
A0x98ab,0.0
A0x98ac,0.0
A0x98ad,0.0
A0x98ae,0.0
A0x98b1,0.0
A0x98b3,0.0
A0x98b4,0.0
A0x98b6,0.0
A0x98b9,0.0
A0x98ba,0.0
A0x98bb,0.0
A0x98bd,0.0
A0x98be,0.0
A0x98bf,0.0
A0x98c0,0.0
A0x98c2,0.0
A0x98c3,0.0
A0x98c4,0.0
A0x98c6,0.0
A0x98c9,0.0
A0x98ca,0.0
A0x98cb,0.0
A0x98ce,0.0
A0x98d1,0.0
A0x98d3,0.0
A0x98d4,0.0
A0x98d8,0.0
A0x98da,0.0
A0x98dc,0.0
A0x98de,0.0
A0x98df,0.0
A0x98e0,0.0
A0x98e1,0.0
A0x98e4,0.0
A0x98e7,0.0
A0x98e8,0.0
A0x98ea,0.0
A0x98eb,0.0
A0x98ed,0.0
A0x98ee,0.0
A0x98f0,0.0
A0x98f4,0.0
A0x98f5,0.0
A0x98f6,0.0
A0x98f9,0.0
A0x98fd,0.0
A0x9903,0.0
A0x9904,0.0
A0x9909,0.0
A0x990c,0.0
A0x990d,0.0
A0x990e,0.0
A0x990f,0.0
A0x9910,0.0
A0x9914,0.0
A0x9916,0.0
A0x9919,0.0
A0x991b,0.0
A0x991d,0.0
A0x991f,0.0
A0x9921,0.0
A0x9923,0.0
A0x9925,0.0
A0x9928,0.0
A0x992c,0.0
A0x992d,0.0
A0x9930,0.0
A0x9931,0.0
A0x9932,0.0
A0x9933,0.0
A0x9934,0.0
A0x9935,0.0
A0x9939,0.0
A0x993a,0.0
A0x993d,0.0
A0x993f,0.0
A0x9942,0.0
A0x9945,0.0
A0x9947,0.0
A0x994b,0.0
A0x9950,0.0
A0x9951,0.0
A0x9954,0.0
A0x9956,0.0
A0x9958,0.0
A0x9959,0.0
A0x995a,0.0
A0x995c,0.0
A0x995e,0.0
A0x995f,0.0
A0x9961,0.0
A0x9962,0.0
A0x9966,0.0
A0x9967,0.0
A0x9968,0.0
A0x9969,0.0
A0x996c,0.0
A0x996d,0.0
A0x996e,0.0
A0x996f,0.0
A0x9970,0.0
A0x9971,0.0
A0x9974,0.0
A0x9975,0.0
A0x9978,0.0
A0x997b,0.0
A0x997c,0.0
A0x997e,0.0
A0x9980,0.0
A0x9981,0.0
A0x9982,0.0
A0x9983,0.0
A0x9985,0.0
A0x9986,0.0
A0x9989,0.0
A0x998c,0.0
A0x998d,0.0
A0x998e,0.0
A0x9993,0.0
A0x9994,0.0
A0x9998,0.0
A0x999a,0.0
A0x999c,0.0
A0x99a0,0.0
A0x99a1,0.0
A0x99a3,0.0
A0x99a4,0.0
A0x99a5,0.0
A0x99ab,0.0
A0x99b0,0.0
A0x99b1,0.0
A0x99b4,0.0
A0x99b6,0.0
A0x99b7,0.0
A0x99ba,0.0
A0x99bd,0.0
A0x99bf,0.0
A0x99c2,0.0
A0x99c3,0.0
A0x99c4,0.0
A0x99c6,0.0
A0x99c7,0.0
A0x99c8,0.0
A0x99ca,0.0
A0x99cc,0.0
A0x99cf,0.0
A0x99d0,0.0
A0x99d4,0.0
A0x99d9,0.0
A0x99da,0.0
A0x99dc,0.0
A0x99dd,0.0
A0x99de,0.0
A0x99e2,0.0
A0x99e4,0.0
A0x99e5,0.0
A0x99e7,0.0
A0x99e8,0.0
A0x99ea,0.0
A0x99ed,0.0
A0x99ee,0.0
A0x99f0,0.0
A0x99f3,0.0
A0x99f4,0.0
A0x99f6,0.0
A0x99f8,0.0
A0x99fa,0.0
A0x99fc,0.0
A0x99fd,0.0
